EventPlayerID,Score
608277,75
608282,108
607002,155
605918,14
609664,47
607129,76
607339,54
608390,24
606770,9
607400,150
607410,38
607451,208
607443,87
607441,51
607445,86
607449,123
609800,154
607442,90
607452,54
607453,35
607440,62
607439,49
607447,138
609801,3
608175,47
608174,39
608172,2
607887,8
605436,53
607903,21
607467,157
607468,1
608366,148
608362,7
606287,84
608360,41
608445,9
605502,2
608649,125
606461,177
606467,213
606459,268
606464,168
606465,177
606463,25
606468,105
606471,71
605568,74
608982,25
605570,35
608707,36
608817,10
608816,97
608814,112
608810,104
609228,40
608815,150
608813,77
608811,68
609696,1
609704,36
609691,8
609780,15
609790,162
610309,56
607225,182
610445,14
605305,133
605301,233
605296,153
605292,107
605294,51
609554,12
605293,159
605295,74
605299,1
605302,54
605310,12
610479,17
605307,26
607381,24
605358,99
605363,37
605379,27
605366,83
607377,5
606613,42
605466,38
605775,64
605809,22
605810,11
605593,128
605815,10
606006,1
605827,198
606018,10
605906,36
606508,69
605908,10
606515,104
607706,273
607707,86
607705,164
607702,33
607699,230
607709,102
607711,133
606026,49
606247,10
607891,28
606589,219
606708,17
610038,237
606706,7
610028,108
606711,43
606714,9
609382,153
607195,11
607336,132
606040,45
609416,64
607562,56
607294,36
607276,1
610213,25
607620,56
610218,11
609238,197
609234,37
607693,14
607733,144
607729,83
607264,34
607271,156
607829,132
607923,26
607931,3
607929,4
607935,39
608985,66
607035,5
608244,151
608246,31
608234,86
609653,12
607096,6
607450,5
608735,48
608826,3
609006,17
606129,13
609029,7
609037,15
608584,58
606758,9
606763,3
608406,55
608407,132
605847,3
605843,3
609216,7
609341,46
609613,90
609786,37
609952,211
610007,3
610001,81
610293,49
609299,153
609292,127
610174,2
610170,3
610106,47
608796,111
606563,69
606570,70
608433,56
608432,31
610181,21
608104,74
605491,56
605671,39
605679,122
606093,29
609665,10
606541,7
606599,47
606607,51
606306,8
607628,1
605870,26
605865,82
605862,40
605869,17
605867,11
607032,41
608298,23
608300,11
608532,127
608534,66
608866,80
609008,16
605636,8
605642,9
605652,192
609070,24
605647,2
609196,2
607446,1
606801,250
609247,116
606799,67
609252,10
609309,8
607082,26
609328,87
609325,160
609397,16
608029,73
609390,7
609426,3
609505,64
607487,70
609749,36
608600,131
610138,85
609921,174
610140,3
610424,333
610423,65
610421,52
610430,125
610432,53
610428,60
610422,13
610429,50
609290,30
609151,1
605526,77
606661,13
606668,3
605609,276
607676,62
606699,36
610347,100
605726,23
606462,10
606470,8
606466,12
606785,21
606926,3
606932,22
610323,5
607358,142
607370,1
608518,135
607459,69
607566,38
607567,8
605374,2
607624,6
607698,27
607712,35
607277,20
607700,5
607944,8
608663,8
607977,7
605938,50
607647,66
608472,3
607645,2
608555,7
608551,3
608613,10
608652,3
605946,76
607313,29
607750,16
609988,13
609997,30
609994,3
610260,4
610377,5
610376,191
607091,12
607086,67
605659,40
605655,14
605711,14
605808,3
605832,7
607006,63
607013,90
607019,5
607867,49
607812,49
607797,8
607799,2
606734,2
607810,9
608923,90
606774,107
610039,10
610030,6
609848,155
609836,92
609837,5
607155,1
608359,95
609497,1
607448,122
606747,3
606375,167
606373,145
606374,164
606377,25
606366,26
606370,168
606371,71
609898,12
609897,26
608495,5
609741,4
608588,1
608586,2
607424,87
608780,2
608793,67
608865,5
608934,16
608932,1
608936,12
608948,1
608241,34
608965,8
609249,28
609365,12
609380,30
606007,11
608968,178
608970,64
608967,347
608966,68
608978,74
608972,71
606800,10
606797,9
609628,13
606293,7
609817,5
610246,2
610427,102
610425,241
605672,3
606523,7
609327,17
607588,9
605309,99
606423,116
606426,35
606431,68
608819,46
605771,71
606977,154
605497,151
607379,35
607384,6
607290,3
607285,4
605933,3
607865,28
606605,7
608128,14
608120,33
608572,22
608567,6
609352,11
605602,80
606255,231
609953,1
610012,107
610004,109
606927,2
606931,1
607078,2
609434,7
606871,268
609710,10
609718,23
610402,21
605464,44
605478,52
607555,26
605961,22
606806,73
608912,124
606234,20
606231,1
606273,26
606397,4
605381,24
608320,16
608331,15
610229,85
607171,11
606560,10
607232,7
607230,1
608496,1
607360,20
606579,7
609681,78
605724,61
608285,281
608302,79
608479,38
608863,4
609188,8
609185,8
609353,4
608897,28
606875,7
609600,10
607667,37
607664,4
609850,19
608078,11
610059,20
610073,107
610145,42
605354,138
609395,6
605888,8
605958,1
608807,112
606080,3
606072,10
606041,196
606298,2
606350,52
606410,7
605719,9
605718,30
609886,27
609888,5
609877,6
609924,111
610211,15
607200,47
607987,1
607325,65
609647,3
606807,11
606809,7
608057,25
605646,8
608093,2
608098,1
606616,51
606615,139
608434,81
605582,30
605586,7
608607,1
608634,2
606311,31
606485,34
608973,98
608975,107
606886,7
607072,33
609414,166
609508,1
608836,22
609811,4
610015,15
608399,11
610050,12
610305,10
607815,75
605551,22
609343,11
610484,1
605664,16
606442,3
607795,24
607135,3
607172,95
609576,2
609567,3
605512,38
605511,14
606548,11
608012,4
608255,170
608257,1
606104,15
608653,33
605922,135
605923,31
606263,2
605616,6
605670,65
606619,23
606368,16
607609,11
608762,1
607648,135
609154,22
609412,13
610230,11
606124,10
609727,9
607407,5
607056,1
609981,50
607193,6
608742,23
608744,5
609448,160
606199,22
609544,1
608058,3
608575,3
609702,24
609995,61
606288,24
610273,13
606286,60
610274,8
610270,2
606970,5
609211,8
605461,2
607185,38
606147,106
606441,76
606328,43
606795,8
609462,87
607575,17
605484,25
607954,6
610150,1
607578,42
606376,63
609265,2
609274,4
610107,3
606302,5
605420,3
605418,1
610353,4
606012,20
610346,3
610343,4
610360,164
610394,1
605469,21
610319,4
608122,2
606484,39
606974,4
607018,22
606814,4
607262,6
607274,18
606492,33
606929,15
608392,3
608566,2
609170,34
609990,17
608808,3
610411,1
610420,8
609915,1
610419,1
608355,57
607101,6
605911,16
610278,157
608280,2
606513,23
610112,31
607132,40
605495,31
605564,70
605565,5
605644,9
605688,1
610337,4
610340,9
606098,18
606101,7
608598,7
609453,74
609458,29
609028,23
606490,14
608977,22
607984,1
609085,1
609092,24
607525,32
609208,3
605861,1
607689,5
608503,247
610203,14
605917,7
608081,21
606190,14
608910,1
608171,9
608263,29
606505,13
608643,7
609040,4
609194,1
607665,2
609115,76
609106,14
609105,20
608665,2
610058,18
609625,27
610264,2
606610,4
608591,3
609120,14
607363,1
607362,18
605750,9
608759,1
610375,141
607119,3
606285,7
609498,2
608795,7
607464,21
607671,122
607505,31
608812,5
608892,5
606476,11
605747,6
605733,55
607192,1
607408,2
607613,4
607611,12
607614,13
607882,18
607875,17
609732,42
609707,6
606360,3
606363,4
608679,1
610165,16
605303,2
605288,1
610463,29
610457,53
605894,33
609180,67
609063,6
609323,2
605298,17
608170,16
608180,5
605537,51
605536,3
607660,130
607662,12
605545,55
607028,91
606842,10
606620,23
607260,3
607251,37
607327,18
607328,15
607332,22
608809,15
608806,56
607333,3
607180,3
607595,9
607632,1
605845,3
607512,15
606919,1
610483,8
608887,2
609007,28
607736,2
609474,3
609478,2
609581,2
605635,50
605866,2
610152,6
610204,2
606765,4
606846,8
606849,4
606853,1
608101,7
609746,248
608319,6
607914,11
608609,102
608605,2
606519,168
607065,8
610250,57
607296,4
607305,51
606088,49
607899,8
607889,5
605496,1
607312,23
605340,1
605419,54
606023,3
606033,1
607074,4
605361,7
607905,2
608616,19
608372,73
605332,3
608030,149
605517,8
608703,9
609141,10
606721,51
606725,2
609441,3
609445,2
609346,1
606659,84
605574,28
609819,11
609851,4
609872,9
609866,5
609874,2
609862,2
609856,2
609859,4
610040,2
607378,37
607746,7
607793,2
608194,6
605412,5
610292,14
609617,6
608223,155
605467,22
609540,21
605980,84
606015,1
606992,3
606556,5
607544,1
608430,15
609061,2
609073,1
609071,2
610136,76
605641,4
605315,152
605432,42
606209,2
606534,1
606220,205
606278,13
607265,7
607597,105
607607,1
606692,1
609954,142
607349,96
607497,15
606816,2
606821,1
605934,5
607864,1
610197,29
608211,3
608205,4
607767,1
608734,3
608240,18
606707,56
609039,34
606796,41
609311,3
609413,8
609301,128
609293,7
607249,9
609114,4
610090,2
607915,152
610217,5
605677,62
605774,3
605689,1
605762,7
609871,5
608921,28
607708,235
607701,1
607744,38
608252,191
606042,41
608386,6
608311,10
608006,68
606473,37
605338,25
609803,17
608048,6
606150,12
606184,4
610189,13
610102,3
609676,10
606947,47
609477,7
609467,1
608014,8
608325,82
610313,12
606323,11
605503,2
606379,3
605508,1
606385,4
608178,6
608165,6
606865,3
608971,2
606014,18
608343,1
608535,23
606759,37
609017,5
609592,2
609678,7
609753,38
605446,2
609750,48
609000,25
605615,2
607661,21
606404,119
610006,80
608243,8
606703,81
606693,16
610381,2
609620,60
607943,2
606254,127
606364,14
608950,34
605360,99
608402,4
607737,24
610013,2
607209,47
606421,4
606424,16
606429,2
607263,29
608398,7
606192,99
605439,2
605290,52
608974,1
606965,20
606961,35
605884,3
607704,1
608339,4
608900,1
605937,5
608477,4
607844,1
609246,4
609314,52
606702,28
610451,4
610454,5
605504,63
605548,10
606542,1
607772,3
606887,11
607966,68
608632,31
608704,2
605708,27
608828,79
609869,3
607419,49
606766,19
605782,13
605779,24
607615,7
606159,7
607257,4
607824,1
608659,1
608079,3
608500,4
605925,41
607444,10
609926,1
605840,5
605842,1
609948,2
609528,5
605523,47
609974,9
606924,9
608159,9
605768,1
609532,37
606460,64
610446,3
607974,2
608107,27
606998,63
606510,32
610154,8
609894,29
609004,1
609358,6
610426,10
605297,2
605291,3
609902,23
608203,10
606317,25
610142,10
610147,1
605335,47
605331,1
606722,1
605995,3
605590,5
605795,9
605950,2
606532,2
606675,6
607022,3
609081,1
608635,1
609987,12
606935,14
605376,47
606173,4
608676,8
608729,36
609757,1
607335,2
606750,52
609539,1
607068,30
610247,1
605857,7
605943,3
609559,4
609551,38
606825,3
609893,3
608589,2
608428,6
606609,2
610080,6
607906,138
605470,5
606171,2
606956,4
608062,1
608115,3
608269,1
608262,2
608341,3
608483,4
608710,39
605975,15
608229,20
610227,8
610101,19
606226,6
608834,48
610453,1
608322,1
608906,1
607399,1
608621,2
605558,7
608314,1
609934,2
606232,3
608792,24
608046,42
607529,2
608265,2
608595,1
606614,1
609347,3
609574,6
605885,2
605887,4
609624,26
608308,17
608701,2
608846,1
610108,5
610149,1
610188,10
605791,3
606227,2
608922,2
606686,1
606966,6
608039,26
607948,2
609843,2
605562,12
605345,7
608543,1
606045,1
606160,3
606166,42
606156,1
606339,1
606745,2
606573,2
606976,13
607287,11
606217,3
608089,1
608179,9
609148,4
605368,66
607508,15
607539,2
607198,5
610415,3
605738,4
605743,3
608239,1
606355,1
608323,1
606850,2
605414,2
608820,2
605879,23
607012,1
608585,1
607211,4
609411,2
609568,38
610032,1
606712,55
607499,2
608751,6
608745,3
608749,2
608755,1
606584,1
607043,3
607514,3
608190,8
608198,3
608336,3
608630,10
605846,16
607658,18
607291,2
607579,1
608124,29
607023,1
607876,10
610412,14
608423,2
605767,6
609210,18
609900,4
606212,4
608144,3
606312,2
608227,3
605691,4
606001,5
605729,4
609199,10
608563,4
609858,2
609284,3
609920,1
608631,8
608636,2
608657,1
607940,2
609642,3
607133,1
606221,2
608444,1
608783,16
606891,3
606894,4
606897,1
605318,2
609630,4
606325,1
607848,6
607507,3
606536,1
609376,4
608173,1
606107,1
608651,3
608803,3
605749,1
610244,2
606728,2
608847,1
606367,1
610368,2
609239,1
606369,2
607776,1
608367,1
610048,1
609379,1
607125,2
608017,8
606749,2
606643,3
607560,25
607590,1
606633,2
608757,1
605430,2
608385,4
607478,2
608800,1
608832,3
609240,2
607061,3
609835,1
607411,1
607731,2
609461,1
610220,2
607138,1
610160,3
605680,3
606743,2
608097,1
605369,51
605663,2
605744,12
605739,1
610248,1
606892,1
608715,1
608947,1
609205,2
606122,1
610087,1
610372,1
609179,1
609181,2
609610,4
605725,1
606950,14
606958,11
609982,2
606952,1
607788,1
608364,1
605651,2
605649,4
606181,1
608507,1
610341,1
615312,147
615322,173
610642,114
615316,79
610652,120
615315,56
610645,96
610654,70
610640,24
615313,47
615310,64
610643,125
610648,53
615317,84
611664,85
613061,72
611668,83
613058,125
611669,25
613050,141
613056,42
611672,80
611670,10
611674,80
613051,52
613064,45
613054,72
611667,177
611665,7
611666,38
615614,38
614569,124
615617,24
614576,151
615616,26
614575,152
615620,111
615622,48
614578,69
615615,81
614577,70
615626,109
614581,28
610516,109
610517,42
610509,84
610513,59
610521,61
610506,49
610522,58
610508,88
610511,44
611642,108
610650,8
611635,105
611634,17
611641,97
611645,79
611639,55
611637,156
610647,31
611638,50
612614,103
612618,233
612612,28
612620,44
612617,26
612616,135
612608,36
614574,54
612615,49
612619,90
612631,111
614834,92
614830,60
614828,102
612634,91
614833,99
614822,33
612626,94
614823,41
614831,26
614820,23
614818,5
614827,10
612636,99
612633,145
612624,1
610742,61
610501,71
610745,48
610493,72
610750,69
610499,80
610491,20
610744,105
610732,188
610741,5
610746,41
610504,32
610735,6
610490,70
610494,74
610738,64
610489,6
610743,22
613558,43
613556,31
610527,117
613555,86
610524,32
613562,114
610535,55
610536,125
610532,66
613563,76
610534,121
613554,109
610531,48
613559,59
613557,26
613560,108
613158,67
610661,94
613156,56
610665,141
613154,61
613153,8
610659,42
613155,74
610658,78
610660,38
613159,52
610664,103
613148,14
610667,47
613145,26
614301,24
610716,97
610713,104
610712,49
614304,94
610711,23
610717,68
614302,160
614305,95
610708,44
614303,13
614309,58
614307,71
614308,20
610706,79
614311,56
610710,87
610704,66
614300,37
610718,137
614312,18
612905,59
610766,31
610752,112
612903,124
612895,61
610755,99
612900,43
610767,93
610751,100
612896,36
612894,5
610761,18
610754,16
610764,108
612897,19
612898,11
612899,23
610757,19
614980,6
614968,42
610801,65
610804,41
614973,50
610798,32
610810,48
610807,117
614982,76
614981,82
614971,54
610802,114
610797,125
614970,58
610803,49
612247,94
610919,99
612249,78
610912,21
612242,25
612238,39
610917,45
610908,88
610905,72
612237,15
612243,85
612246,99
612244,66
612240,31
614641,108
610994,122
610981,37
610985,133
610983,64
614642,88
614636,30
610989,70
614639,25
610984,9
610987,39
610988,7
614640,23
614637,46
615021,79
611071,52
611062,135
611064,143
615019,65
611065,99
615014,53
615018,44
615012,26
611061,144
615013,8
611070,36
611058,21
615017,59
611067,16
615027,35
611066,59
615026,29
615024,85
611068,11
612228,88
611077,190
612220,41
611078,63
612231,49
612224,73
611075,90
611076,162
612230,85
611085,181
612227,26
611086,20
612229,57
611079,29
611080,15
612225,29
612233,6
612226,34
611074,22
613344,113
611156,75
611150,122
613338,29
613337,40
613346,108
613341,6
613340,21
611148,90
611153,67
611152,57
611157,36
611151,56
613333,54
611158,36
611979,56
611982,96
611231,23
611237,118
611973,56
611228,85
611975,61
611233,37
611224,102
611976,86
611235,11
611980,9
611986,32
611227,52
611978,43
611981,72
611234,97
612195,94
611277,34
611270,87
611281,114
611282,138
612190,45
611276,103
612191,131
611278,79
612189,9
612194,100
612192,65
612193,14
613136,106
613131,131
611317,158
613139,74
613137,29
611319,44
611314,89
613135,18
611316,70
613140,30
613142,81
613143,11
611323,109
611322,59
611340,30
611352,63
611327,165
611351,128
611350,153
611326,12
611355,39
611353,69
611328,80
611333,4
611347,41
611336,25
611329,28
611335,74
613322,75
613323,10
613332,38
611397,27
613321,47
611404,54
611411,134
611403,39
611399,95
611410,51
613316,49
611395,34
613325,88
611401,86
613327,40
613320,93
611405,214
613318,9
613331,6
613315,1
611398,1
613329,50
611407,4
613892,78
611562,140
611559,131
611553,73
613894,177
613887,7
613897,148
611551,19
613890,14
611557,94
611555,75
613888,2
613889,75
613893,87
614960,100
611572,186
611576,167
611573,62
611566,48
614954,25
611565,47
611568,72
614951,13
614955,38
614952,55
614956,103
614957,13
611571,39
614966,33
611564,60
614953,26
610825,112
611626,119
610820,167
611627,71
610822,93
610817,8
611620,113
611628,129
611621,75
610824,12
611630,31
611625,126
610816,86
610815,98
610812,28
612284,55
611682,52
612295,90
611684,120
612280,72
611681,27
611680,58
611683,15
611689,35
612283,6
611686,42
612282,61
611677,45
612293,41
611687,24
612291,97
612434,146
611832,158
611831,139
611840,122
611835,69
612436,12
611843,114
611838,55
611842,46
612437,122
612446,30
612444,28
612438,26
611837,18
612448,86
611834,7
611841,21
612459,82
611882,34
611886,37
611888,39
612454,114
611893,87
612458,109
611878,62
612457,101
611889,128
611883,63
611880,72
611881,106
612461,13
612455,10
612451,47
611892,22
612315,142
611922,118
611919,55
611913,77
611915,22
611916,74
611914,2
612319,28
611918,160
612318,77
612316,6
611911,97
612320,87
612324,82
612910,65
611941,36
612911,51
611952,65
611947,85
612912,15
611949,128
612919,86
612913,64
611938,30
612907,62
611945,87
611944,37
611946,55
612918,12
612909,38
614024,89
614019,81
612002,78
614023,115
614028,108
612001,89
611999,180
611998,105
611992,33
614022,28
611989,47
611988,85
614017,105
611994,21
615665,122
615664,117
615662,70
612018,114
615667,46
612030,67
612026,140
615660,13
615661,72
612031,78
612016,10
612022,53
612032,39
612023,19
612029,19
615666,25
611846,77
612053,79
612059,63
611855,83
612065,102
612055,74
611849,33
612057,81
612061,36
611854,98
612051,10
611845,39
611850,19
612052,13
611856,4
611859,36
611847,71
612054,10
612050,3
612056,2
611695,69
612077,127
612067,50
611692,115
611694,61
611693,113
612076,120
611699,65
612066,80
611691,124
612068,92
612070,113
612071,18
611698,28
611702,14
611696,2
612669,180
612181,161
612670,83
612179,77
612185,208
612679,12
612680,179
612681,70
612183,89
612672,122
612678,39
612182,61
612671,77
612180,32
612184,32
612676,12
612674,5
612761,120
612301,46
612770,145
612304,139
612764,63
612772,37
612308,106
612305,78
612762,12
612296,25
612767,50
612306,136
612310,9
612300,21
612298,68
612303,19
612763,1
614682,97
612331,102
614685,76
612342,166
612334,110
614690,27
612337,81
614684,36
614688,87
612328,37
614678,20
612332,94
612336,36
614681,88
612340,120
612333,2
614679,81
614683,25
612329,10
612325,33
614687,11
611650,149
612356,75
611660,50
612351,32
612354,93
612349,125
612347,18
611658,1
611656,96
612348,17
611649,48
612353,54
611652,19
612346,17
612352,115
611659,35
611657,88
611655,8
611653,17
611187,43
612370,11
611186,105
612388,121
612379,87
611181,114
612377,139
611190,40
612378,65
611184,119
612376,146
611183,34
612383,13
612373,72
612371,97
612382,55
612386,6
612375,3
614903,122
612492,95
612494,184
614901,62
612489,67
612495,164
612502,42
612499,19
614906,49
612498,10
614898,116
614902,78
612496,54
612501,78
614904,37
612490,7
614896,4
611141,121
612516,90
611143,44
612509,121
612505,73
611135,45
612515,36
612512,55
611140,78
611145,48
612506,42
611137,84
611132,46
611139,121
612504,88
612824,15
612558,147
612565,106
612560,145
612831,76
612823,56
612556,153
612827,34
612829,151
612828,114
612567,12
612557,113
612832,138
612568,59
612563,91
612835,63
612833,20
612822,56
612562,3
612593,52
612579,80
612571,100
612573,94
612587,150
612570,127
612594,166
612590,38
612589,53
612569,15
612578,80
612585,82
612574,30
612581,80
612575,127
612591,19
612572,5
610729,95
610723,116
612599,104
610724,116
612595,9
612601,112
610721,89
610727,34
610726,112
612597,62
612603,150
610720,20
610719,5
612600,117
612604,24
614866,68
614869,61
612715,113
612723,83
612724,102
612719,107
612716,7
614867,119
614879,6
614872,18
612712,95
612720,6
614876,133
614873,45
612722,6
612725,121
612726,45
614878,56
612721,8
612717,2
615073,84
612738,53
612739,129
615064,77
612731,58
612735,40
615066,16
615074,93
612734,68
615068,42
615067,6
615069,86
615062,118
612742,42
613220,88
612847,21
612841,115
612850,51
613215,92
612839,74
613216,19
612843,178
612840,159
612844,14
613211,73
613217,60
612838,90
613208,80
612849,8
612846,103
613210,3
610569,84
612852,75
610565,54
610571,65
612855,66
612851,38
612857,148
612853,22
612860,34
610563,8
612864,94
610562,14
610564,19
610566,34
612861,107
610559,26
610570,29
611743,63
612890,59
612882,66
612884,65
611745,99
611739,53
612892,90
611738,73
612886,51
612881,35
612889,76
611731,38
611732,15
612893,165
612883,41
611740,35
611733,8
612888,73
611735,22
614804,64
612967,123
614792,84
612958,84
612955,20
612954,27
612962,53
614802,162
612968,27
614798,24
614800,4
614801,46
614795,30
614794,183
612956,40
610967,97
610980,104
613024,28
613016,57
610972,61
613018,27
610969,62
613031,111
613030,109
613025,59
610976,182
613023,68
610971,21
610966,7
613017,73
613021,77
613020,52
610970,52
615092,118
613042,85
613033,52
613049,82
613036,101
615098,28
613032,15
615100,27
615099,87
613045,110
613037,86
615091,36
615103,83
615095,41
613034,24
615094,28
614338,137
614337,94
613074,133
613066,163
613067,131
613068,128
614330,15
614328,66
613073,102
614332,56
614341,4
614335,36
614334,39
613071,44
613072,79
613069,21
613408,109
613112,21
613102,107
613096,46
613106,106
613399,98
613404,9
613405,84
613407,33
613108,42
613401,44
613397,146
613110,18
613100,101
613406,20
613117,143
610771,81
613233,129
610770,26
610773,101
613224,147
610774,54
610781,146
610769,21
613226,40
613237,124
610782,84
613228,14
613235,31
613232,82
610775,32
613234,66
613223,69
614226,159
613279,77
613269,118
614238,85
613272,74
614229,114
614233,64
613274,19
613268,124
614225,113
613270,167
614227,51
613273,42
614228,64
614231,9
613280,6
612686,162
613305,55
612696,77
613309,120
613302,19
613297,162
612691,55
612685,94
613312,18
613313,33
612684,135
612688,6
613306,8
613298,39
612689,12
613307,56
613300,23
615126,42
613348,135
615123,158
615135,57
613363,94
613351,121
615120,117
615125,24
613356,77
613362,102
615127,66
613352,48
615133,2
615132,135
613361,7
613350,17
614454,104
613395,56
614456,47
613378,67
613394,68
613388,63
613384,88
614459,140
614458,43
614447,26
613391,58
614452,106
614455,3
613390,139
613001,81
613006,85
613014,86
613532,55
613003,160
613007,80
613517,110
613524,110
613530,27
612998,146
613518,42
613536,119
613526,38
613011,50
613523,38
613535,7
610891,54
613584,52
610896,69
613587,123
610892,74
610897,199
610890,12
613591,72
610893,109
613586,88
613590,100
610894,5
613585,63
613583,30
613588,18
615685,66
613701,62
613702,171
613694,146
615684,30
613704,147
615681,6
613700,26
615683,143
613695,88
615675,1
613706,37
615677,80
615674,83
613707,20
615687,36
613705,30
613699,16
613697,56
612274,107
613719,113
612267,130
613718,30
612269,31
612270,23
613709,45
612264,35
613714,67
612277,99
613708,13
613711,124
613710,84
612276,46
613717,44
613715,9
612268,59
612272,6
614720,107
613724,42
614726,11
613728,52
613731,122
613732,67
614725,35
614719,117
613733,109
614717,81
613723,74
614723,18
614721,71
613729,16
614729,13
613737,52
613726,32
615111,140
613816,45
613824,171
613811,146
615118,29
613819,32
613821,23
613814,96
615107,13
615115,67
615119,20
615110,83
613810,63
615113,34
615116,44
615117,7
610584,271
613865,125
613863,76
613866,59
613857,158
613871,67
610577,50
613869,43
613859,52
610573,165
610574,142
610575,63
613870,34
610586,35
613855,26
610583,13
613856,1
613864,1
613291,70
613972,155
613975,75
613969,41
613974,61
613283,45
613295,74
613977,15
613966,102
613973,121
613978,76
613293,23
613976,33
613970,28
613288,16
613965,3
613290,23
611521,130
614002,53
614007,107
611527,168
614009,27
611528,12
611530,46
614004,83
614010,92
611520,86
614000,21
614005,26
611525,36
611522,59
610619,87
614061,111
610624,45
610610,93
610615,225
610616,87
614048,127
614054,142
614045,130
610614,2
614059,14
614055,50
614053,59
614068,91
614079,43
614064,84
614092,90
614082,89
614074,166
614078,21
614086,66
614083,181
614065,130
614080,12
614081,85
614072,109
614089,77
614067,45
614066,1
614090,1
611478,75
614101,100
614107,76
611481,89
614102,75
614098,27
611475,82
614095,140
611477,53
614097,66
611488,60
614093,114
611480,29
611485,53
614104,71
612122,44
614155,60
614158,194
614163,118
614156,108
614162,57
614159,53
614160,24
612123,68
612117,36
612115,63
612125,113
614161,81
612113,38
612118,26
612127,20
614157,42
610961,75
614220,123
614217,29
610954,167
610953,105
614223,26
614219,44
614222,99
610957,51
614215,53
610958,14
614214,28
610950,38
610962,49
615430,148
614439,41
614434,128
615431,32
615429,48
614444,42
615435,15
614446,24
614443,51
615434,115
615424,77
615423,93
614437,82
614440,48
614436,10
614442,27
614438,65
615432,11
614999,63
615001,51
614515,96
614518,140
614519,116
615009,19
614997,20
615007,89
614514,16
615002,60
614504,37
614508,7
614507,87
615005,21
614512,62
615011,39
614516,3
611380,70
614523,25
614530,67
611391,20
614533,2
611381,56
614521,124
614535,60
611388,78
614532,150
611376,62
611389,2
611394,82
611384,50
614522,69
611377,60
614528,37
615458,139
614586,126
614584,106
615466,34
614594,108
614597,45
614591,7
615451,21
614588,179
615453,26
614593,31
615454,86
615460,66
615463,52
615459,52
614589,69
615455,7
614782,11
614600,151
614611,88
614612,19
614609,48
614784,139
614599,36
614603,68
614785,33
614602,93
614786,78
614780,67
614607,36
614788,32
614779,172
614606,62
614608,4
614598,12
614776,2
611106,43
614658,113
614651,59
614650,29
611112,103
614646,114
611114,59
614649,37
614656,130
611107,43
614648,70
611115,6
611117,35
611119,27
614663,25
614655,20
614653,46
611108,39
611101,10
611105,3
610829,97
614674,126
610841,22
610835,88
614673,143
610840,23
610832,76
614670,11
610837,54
610838,20
610833,79
614664,22
614672,20
614666,59
614665,102
614667,34
610844,13
611818,28
614731,28
614737,50
611820,89
614732,89
611821,37
614742,65
611824,69
611827,115
614739,5
614730,55
611817,74
611822,62
614734,88
611823,76
614735,93
614741,109
611828,80
614733,16
615156,52
615152,155
614764,118
614759,118
615137,81
614775,34
615140,64
615143,2
614766,73
615144,46
614772,71
615150,45
615155,69
615147,39
615149,16
614765,34
614760,71
614774,8
614769,28
614910,27
614916,60
614918,91
614858,82
614853,38
614919,72
614859,36
614855,67
614912,62
614909,13
614863,80
614856,36
614907,45
614908,33
614913,62
614915,51
614861,136
614857,38
610544,95
614923,96
614933,108
610547,18
614925,9
614928,8
614926,17
610542,4
614924,23
610556,46
610549,37
614921,75
610546,66
610540,28
614930,91
610548,2
610550,25
614929,33
610673,114
614937,162
610684,111
614946,29
610674,68
614940,108
614941,91
614943,80
610676,28
610671,36
610675,40
610679,102
614945,49
614944,1
614939,77
610680,33
614942,58
614950,6
613597,99
615082,84
615083,25
613607,60
615081,90
613604,93
615086,75
613598,48
613594,6
613599,42
615076,85
615077,106
615079,28
615075,63
615080,54
613601,36
615089,17
615084,21
613595,12
611447,131
615197,67
615202,137
615203,45
611448,10
611445,26
615199,108
615195,24
615210,59
611452,56
611444,54
611446,31
611442,12
615281,99
615227,68
615226,79
615230,81
615285,81
615232,44
615225,133
615229,97
615287,17
615284,25
615294,14
615291,78
615295,85
615235,48
615231,43
615288,110
615282,22
611012,110
615258,107
611022,47
615260,122
611019,155
615259,13
615261,127
615255,39
615267,18
611023,12
611013,44
611016,24
611017,127
615264,18
615266,9
611026,65
614563,16
615306,100
614552,147
614565,27
615296,80
615298,66
614568,58
614561,19
614556,27
615308,76
615297,129
615299,68
615301,34
614553,99
615309,62
611965,18
611959,85
611962,129
615318,5
611961,7
611957,32
611969,77
611955,17
611964,57
611953,34
613776,109
615340,88
613777,122
615337,149
613779,74
615338,44
613768,8
613766,93
613770,51
613772,15
615328,147
615332,30
615329,27
615327,13
615326,102
613773,49
613769,39
613775,30
613125,115
615367,131
615356,107
613128,45
615357,50
613122,96
613129,88
615365,184
613118,51
615355,51
615362,81
613123,66
615359,30
615366,22
613127,62
613124,57
613119,14
613120,16
615358,31
611209,147
615416,147
615414,50
615419,23
611222,77
615413,139
611211,36
615421,47
611210,27
615415,37
615417,61
611215,31
615420,12
611218,11
611216,54
611220,37
611207,30
615410,86
611212,13
611217,47
612747,154
615503,162
612748,115
612756,94
615507,163
615499,14
615502,15
612749,125
612759,38
612753,77
615497,106
612760,26
615500,52
612750,15
615508,67
615498,48
613760,229
615559,182
613764,131
615562,193
613761,121
615563,124
615561,75
613757,137
615558,69
615557,40
613763,79
615565,15
613183,51
615712,130
615716,35
613194,116
615719,58
613192,77
615710,80
613177,69
613180,12
